id,title,overview,poster_url,rating,release_date,language,genre_ids
11423,살인의 추억,,https://image.tmdb.org/t/p/w500/3I1Ng4sxDUyPOdVu3lQ20N14PGE.jpg,8.056,2003-04-25,ko,"[80, 18, 53]"
136400,2 बंदूकबाज़,एक नौसेना के इंटेलिजेंस विभाग से है और दूसरा DEA से - दोनों स्पेशल एजेंट मिलकर एक ड्रग माफ़िया गैंग के खिलाफ़ अंडरकवर स्टिंग ऑपरेशन करते हैं जो उनके गले की हड्डी बन जाता है.,https://image.tmdb.org/t/p/w500/ptURGAFktibhk7DEAbMazlmNqWa.jpg,6.541,2013-08-02,en,"[28, 35, 80]"
12153,White Chicks,"दो ब्लैक एफ़बीआई एजेंट उन श्वेत रईसज़ादियों का भेष बना लेते हैं, जिनकी सुरक्षा की ज़िम्मेदारी उन्हें सौंपी गई है, ताकि उनके अपहरण की साज़िश को नाकाम कर सकें.",https://image.tmdb.org/t/p/w500/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,6.932,2004-06-23,en,"[35, 80]"
37136,The Naked Gun: From the Files of Police Squad!,,https://image.tmdb.org/t/p/w500/zT0mhZqZQJE1gSY5Eg9qcGP4NYo.jpg,7.268,1988-12-02,en,"[35, 80]"
146216,RED 2,,https://image.tmdb.org/t/p/w500/xGTw3yEvQOzbmGoQ4gsLn7vMAjg.jpg,6.532,2013-07-18,en,"[28, 35, 80, 53]"
86838,Seven Psychopaths,,https://image.tmdb.org/t/p/w500/4ukEYAxlSivFcDG6vLxJB6PjTjg.jpg,6.821,2012-10-12,en,"[35, 80]"
276907,Legend,,https://image.tmdb.org/t/p/w500/4shf5Alq4KWCKqrAAQe0JGJHYp5.jpg,7.058,2015-09-09,en,"[80, 53]"
82682,Gangster Squad,,https://image.tmdb.org/t/p/w500/4Ai5uFTPE1tUXSc5wMbXyZtXkt8.jpg,6.377,2013-01-09,en,"[80, 18, 28, 53]"
1493,Miss Congeniality,,https://image.tmdb.org/t/p/w500/pat3vKaRlB70he4ghwTMydR4TvP.jpg,6.532,2000-12-22,en,"[35, 80, 28]"
1948,क्रैंक,,https://image.tmdb.org/t/p/w500/bbGOV9lES80el46Hj4GLj5zY25F.jpg,6.652,2006-08-31,en,"[28, 53, 80]"
136795,The Heat,,https://image.tmdb.org/t/p/w500/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg,6.59,2013-06-27,en,"[28, 35, 80]"
10189,Pineapple Express,,https://image.tmdb.org/t/p/w500/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg,6.642,2008-08-06,en,"[28, 35, 80]"
189,Sin City: A Dame to Kill For,,https://image.tmdb.org/t/p/w500/50kALxDX4mmzIRljbNbPY0u4cie.jpg,6.403,2014-08-20,en,"[28, 80, 53]"
351460,Death Note,,https://image.tmdb.org/t/p/w500/8xRQ0KG9ZZzjEiFa5fgEaTKhc0d.jpg,4.265,2017-08-25,en,"[80, 14, 27]"
1213,The Talented Mr. Ripley,,https://image.tmdb.org/t/p/w500/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,7.2,1999-12-25,en,"[53, 80, 18]"
1817,Phone Booth,,https://image.tmdb.org/t/p/w500/r6lIwPKVDa6Q76qH2TbIBqPhXL3.jpg,6.86,2003-01-06,en,"[53, 80]"
866398,The Beekeeper,,https://image.tmdb.org/t/p/w500/A7EByudX0eOzlkQ2FIbogzyazm2.jpg,7.3,2024-01-08,en,"[28, 80, 53]"
663,Saw IV,,https://image.tmdb.org/t/p/w500/ku1QdCXOU4ckz3zxLLlis8MIJVm.jpg,6.165,2007-10-25,en,"[27, 53, 80]"
9739,Demolition Man,,https://image.tmdb.org/t/p/w500/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg,6.753,1993-10-08,en,"[80, 28, 878]"
37094,Falling Down,,https://image.tmdb.org/t/p/w500/7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg,7.39,1993-02-26,en,"[80, 18, 53]"
122081,Spring Breakers,,https://image.tmdb.org/t/p/w500/9tyPnyEkL44qbAliM9jMRWc6bjg.jpg,5.25,2013-03-06,en,"[18, 80]"
396371,Molly's Game,,https://image.tmdb.org/t/p/w500/zrGQwKNmAz5awZI2V1k5M4eTTTN.jpg,7.15,2017-12-07,en,"[18, 80]"
400535,Sicario: Day of the Soldado,"अमेरिका मैक्सिको सीमा पर ड्रग युद्ध बढ़ गया है क्योंकि कार्टेल ने अमेरिकी सीमा पर आतंकवादियों की तस्करी शुरू कर दी है. युद्ध लड़ने के लिए, संघीय एजेंट मैट ग्रेवर ने मर्क्युरिअल एलेजांद्रो के साथ फिर से टीमें बनाई है.",https://image.tmdb.org/t/p/w500/qcLYofEhNh51Sk1jUWjmKHLzkqw.jpg,6.94,2018-06-27,en,"[28, 80, 53]"
4147,Road to Perdition,,https://image.tmdb.org/t/p/w500/loSpBeirRfTPJ3cMIqpQArstGhh.jpg,7.345,2002-07-12,en,"[80, 18, 53]"
1089,Point Break,,https://image.tmdb.org/t/p/w500/tlbERIghrQ4oofqlbF7H0K0EYnx.jpg,7.155,1991-07-12,en,"[28, 53, 80]"
9335,Transporter 2,"ट्रांसपोर्टर फ्रैंक मार्टिन, मियामी, फ्लोरिडा में सतहों और एक शक्तिशाली संयुक्त राज्य अमेरिका के अधिकारी के युवा बेटे के अपहरण में फंसा हुआ है।",https://image.tmdb.org/t/p/w500/cdm17vK8PxHfTi7ayZf6WKbOgUO.jpg,6.327,2005-08-03,en,"[28, 53, 80]"
446021,Bad Times at the El Royale,,https://image.tmdb.org/t/p/w500/qExufIc4Rw0e4xdVZlhMdmEDGES.jpg,6.846,2018-10-04,en,"[53, 9648, 80]"
239,Some Like It Hot,,https://image.tmdb.org/t/p/w500/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,8.086,1959-03-19,en,"[35, 10749, 80]"
1592,Primal Fear,,https://image.tmdb.org/t/p/w500/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,7.657,1996-03-06,en,"[80, 18, 9648, 53]"
9481,The Bone Collector,,https://image.tmdb.org/t/p/w500/7atMCqRaDpAOnGsteTRm17zmvN3.jpg,6.796,1999-11-04,en,"[80, 53, 18, 9648]"
1598,Cape Fear,,https://image.tmdb.org/t/p/w500/ws4mrtndzgSH5QGCamOFAgilr2R.jpg,7.255,1991-11-13,en,"[18, 80, 53]"
819,Sleepers,,https://image.tmdb.org/t/p/w500/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,7.603,1996-10-18,en,"[80, 18, 53]"
1541,Thelma & Louise,,https://image.tmdb.org/t/p/w500/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,7.6,1991-05-24,en,"[18, 80, 12]"
399170,Logan Lucky,,https://image.tmdb.org/t/p/w500/mQrhrBaaHvRfBQq0Px3HtVbH9iE.jpg,6.732,2017-08-17,en,"[35, 80, 28, 18]"
94329,Serbuan Maut,,https://image.tmdb.org/t/p/w500/hEDknINqAaEcdzw6u83hpXWvZeX.jpg,7.398,2012-03-22,id,"[28, 53, 80]"
11917,Saw V,,https://image.tmdb.org/t/p/w500/rKl79KqLXg60KFyKsLe4wSSjQ08.jpg,6.173,2008-10-23,en,"[27, 53, 80]"
793,Blue Velvet,,https://image.tmdb.org/t/p/w500/tzXuURjPzCqtA6eL0Cswq9wzFx0.jpg,7.6,1986-09-19,en,"[9648, 53, 80]"
241,Natural Born Killers,,https://image.tmdb.org/t/p/w500/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg,7.051,1994-08-26,en,"[80, 53, 18]"
816,Austin Powers: International Man of Mystery,,https://image.tmdb.org/t/p/w500/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg,6.588,1997-05-02,en,"[878, 35, 80]"
942,Lethal Weapon 2,,https://image.tmdb.org/t/p/w500/ZsUGxTnZ4TzTrHSAfUPJcliL1K.jpg,7.025,1989-07-07,en,"[28, 53, 80]"
2252,Eastern Promises,,https://image.tmdb.org/t/p/w500/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg,7.346,2007-09-14,en,"[53, 80, 9648]"
5174,Rush Hour 3,"एक कातिलाना हमला इंस्पेक्टर ली और जासूस कार्टर को पेरिस ले आता है, जहां उन्हें ट्रायड गैंग को सज़ा दिलाने में मदद करने वाले एक अहम गवाह की हिफ़ाज़त करनी है.",https://image.tmdb.org/t/p/w500/mp9CzKxLa2i7yblMXUrzVfGqsCo.jpg,6.483,2007-08-08,en,"[28, 35, 80]"
59,A History of Violence,,https://image.tmdb.org/t/p/w500/3qnO72NHmUgs9JZXAmu4aId9QDl.jpg,7.2,2005-09-23,en,"[18, 53, 80]"
582014,प्रॉमिसिंग यंग वूमन,सालों पहले एक भयानक घटना में अपनी सबसे अच्छी दोस्त को खोने के बाद एक औरत उस सिस्टम से बदला लेना चाहती है जो दरिंदों को पैदा करता है और उन्हें बच निकलने देता है.,https://image.tmdb.org/t/p/w500/73QoFJFmUrJfDG2EynFjNc5gJxk.jpg,7.397,2020-12-13,en,"[53, 80, 18]"
9291,The Longest Yard,,https://image.tmdb.org/t/p/w500/nbKcVBcxF96ARW2oKHqDYAcLdu.jpg,6.668,2005-05-27,en,"[18, 35, 80]"
817,Austin Powers: The Spy Who Shagged Me,,https://image.tmdb.org/t/p/w500/jiF7UShERJFn5RtgfBK2lIJrOTc.jpg,6.297,1999-06-08,en,"[12, 35, 80, 878]"
13387,Transporter 3,,https://image.tmdb.org/t/p/w500/p4R9Le2jYW2XB2QxbUeu74jJQ5D.jpg,6.162,2008-11-26,en,"[28, 53, 80]"
278924,Mechanic: Resurrection,,https://image.tmdb.org/t/p/w500/bG3Q6EFcngpPn7uPuQTzTuq9DgV.jpg,6.039,2016-08-25,en,"[28, 80, 53]"
499932,The Devil All the Time,,https://image.tmdb.org/t/p/w500/sdMZmKVvrnyYbl9Az4L6ehuIrFp.jpg,7.193,2020-09-11,en,"[80, 18, 53]"
926393,द ईक्वलाइज़र 3,,https://image.tmdb.org/t/p/w500/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,7.291,2023-08-30,en,"[28, 53, 80]"
50348,The Lincoln Lawyer,,https://image.tmdb.org/t/p/w500/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,7.209,2011-03-17,en,"[80, 18, 53]"
77016,End of Watch,,https://image.tmdb.org/t/p/w500/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,7.35,2012-09-20,en,"[80, 18, 53]"
314,Catwoman,,https://image.tmdb.org/t/p/w500/pvnPgukFyEKgCzyOxyLiwyZ8T1C.jpg,4.62,2004-07-22,en,"[28, 14, 80]"
58233,जॉनी इंग्लिश रीबॉर्न,"अनाड़ी जासूस जॉनी इंग्लिश, तिब्बती मठ पहुंचकर अपनी कुशलता को निखारता है और चीनी प्रमुख को एक हत्यारे से बचाने के लिए सेवा में वापस लौटता है.",https://image.tmdb.org/t/p/w500/zDbrU0eSnRGh5gHc1iqTACTNNyT.jpg,6.243,2011-09-15,en,"[80, 28, 35]"
27582,The Mechanic,,https://image.tmdb.org/t/p/w500/i8IcT4oBKL793qyo91P1RnhroiQ.jpg,6.527,2011-01-13,en,"[28, 53, 80]"
457799,"Extremely Wicked, Shockingly Evil and Vile",,https://image.tmdb.org/t/p/w500/a7dVwEBU3vupg3hZQMeyL6ksz0F.jpg,6.998,2019-05-02,en,"[18, 80]"
109431,Identity Thief,,https://image.tmdb.org/t/p/w500/lIliJCGoWT6tEVaDivLpXEf038w.jpg,5.852,2013-02-07,en,"[35, 80]"
399361,Triple Frontier,,https://image.tmdb.org/t/p/w500/aBw8zYuAljVM1FeK5bZKITPH8ZD.jpg,6.329,2019-03-06,en,"[28, 53, 80, 12]"
3594,The Number 23,,https://image.tmdb.org/t/p/w500/iPJwdvgX3I5dEw9QhDOG3hxUvMp.jpg,6.413,2007-02-23,en,"[53, 9648, 80]"
40805,The Green Hornet,,https://image.tmdb.org/t/p/w500/1YrRviphr3eXPus9iHyQX56QgIE.jpg,5.593,2011-01-12,en,"[28, 80, 35]"
317952,Cartel Land,,https://image.tmdb.org/t/p/w500/bNNP8IYV1VZKsS5CRavRpRDWV06.jpg,7.173,2015-07-03,en,"[18, 99]"
250766,Life Itself,,https://image.tmdb.org/t/p/w500/nK4cYTEO2eHLMgMII0Ux0kBOGhG.jpg,7.51,2014-07-04,en,[99]
217316,1,,https://image.tmdb.org/t/p/w500/nIHvkb3M1B9TnaiaABsfTzmFMYP.jpg,6.622,2013-09-30,en,[99]
774,La Sortie de l'usine Lumière à Lyon,,https://image.tmdb.org/t/p/w500/cxrOGMYOASLBgidmrhmz6jQNe5T.jpg,6.687,1895-03-22,fr,"[36, 99]"
10946,Earth,,https://image.tmdb.org/t/p/w500/xybnXW6E28W9agiwUeGLbTYS454.jpg,7.629,2007-10-10,en,[99]
415086,What the Health,,https://image.tmdb.org/t/p/w500/sz9cPeSmiGLA1EDUPszlrWfSrId.jpg,6.816,2017-03-16,en,[99]
392011,Kedi,,https://image.tmdb.org/t/p/w500/A2tHjuF0bey1AN0NbS9fLXOUH0t.jpg,7.513,2017-01-08,tr,[99]
43003,Vérités et Mensonges,,https://image.tmdb.org/t/p/w500/lmlPa5TsQ8Rf1zRgsgSwHSGsPTf.jpg,7.383,1973-09-01,fr,[99]
39312,Restrepo,,https://image.tmdb.org/t/p/w500/62DCMBMJU1ZVezVEawyatpFoJwI.jpg,7.248,2010-06-25,en,"[10752, 99]"
59490,Cave of Forgotten Dreams,,https://image.tmdb.org/t/p/w500/7qBfQ2x3FnbB7uRaHQOBjfWFBpc.jpg,7.085,2010-11-03,en,[99]
2260,Capturing the Friedmans,,https://image.tmdb.org/t/p/w500/qWdMQj0HN7QxKxEkm0tk04nuAQ2.jpg,7.13,2003-05-30,en,"[99, 80]"
479626,Avicii: True Stories,,https://image.tmdb.org/t/p/w500/wLUMbMGCvc4YxhWzJBnhdgO1tSw.jpg,8.0,2017-10-26,en,"[10402, 99]"
50275,TPB AFK: The Pirate Bay - Away from Keyboard,,https://image.tmdb.org/t/p/w500/tTgeYhe5V7tF3gV7ZPwgsTqVDfO.jpg,7.205,2013-02-08,sv,"[99, 80]"
24128,Stop Making Sense,,https://image.tmdb.org/t/p/w500/utNpurUe1MMjEaHqvpkfxgfpSnV.jpg,8.321,1984-10-19,en,"[99, 10402]"
489471,The Dawn Wall,,https://image.tmdb.org/t/p/w500/bZQCNGb1II5eWASBhEgJBGxOPUM.jpg,8.0,2017-11-01,en,"[99, 12]"
97690,We Are Legion: The Story of the Hacktivists,,https://image.tmdb.org/t/p/w500/6h3KVwIyPCh1pzS4mchjuUBgZ17.jpg,7.128,2012-01-20,en,[99]
593691,HOMECOMING: A film by Beyoncé,,https://image.tmdb.org/t/p/w500/nKdP4K3Bj3qnjtDCq9lTg7UOHVy.jpg,8.089,2019-04-16,en,"[99, 10402]"
591278,Game of Thrones: The Last Watch,,https://image.tmdb.org/t/p/w500/tVyKpOYDtKzs4SOYCbZn4YNFWHI.jpg,7.066,2019-05-26,en,[99]
1087040,मनी शॉट: द पॉर्नहब स्टोरी,"कलाकारों, ऐक्टिविस्ट और पुराने कर्मचारियों के इंटरव्यू के ज़रिए, यह डॉक्यूमेंट्री, Pornhub की सफलताओं और घोटालों को काफ़ी गहराई से दिखाती है.",https://image.tmdb.org/t/p/w500/kpTqWqLYcf1uErnx5VXLah4EWJZ.jpg,5.768,2023-03-15,en,[99]
30238,Earthlings,,https://image.tmdb.org/t/p/w500/fcRUYYyDWLJPlX7D6RPtQwdU7G2.jpg,8.1,2005-09-24,en,[99]
36970,Oceans,,https://image.tmdb.org/t/p/w500/kIT3G7QoV1vatMCL8TAA3xnkO2V.jpg,7.441,2010-01-22,en,"[99, 10751]"
654754,बिली आइलिश: द वर्ल्ड्ज़ ए लिटिल ब्लरी,"यह डॉक्युमेंट्री असाधारण किशोरी बिली आइलिश पर गहराई से एक अंतरंग नज़र डालती है। पुरस्कार-विजेता फ़िल्म निर्माता आर. जे. कटलर सड़क, स्टेज और उनके घर पर उनके परिवार के साथ उनकी यात्रा का अनुसरण करते हैं जब उनकी पहली ऐल्बम का लेखन और रिकॉर्डिंग उनकी ज़िंदगी बदल देता है।",https://image.tmdb.org/t/p/w500/n0alB8HNXLyJiOkRAHHosyS2zUw.jpg,8.24,2021-02-26,en,"[99, 10402]"
14275,Hoop Dreams,,https://image.tmdb.org/t/p/w500/gLzHl2XBtVwycl8DxdOXRHPm8G3.jpg,7.577,1994-09-12,en,[99]
463088,The Game Changers,,https://image.tmdb.org/t/p/w500/eufF3xEif5EZ1gTjdubw3KWh9xU.jpg,7.296,2019-09-16,en,[99]
169607,Finding Vivian Maier,,https://image.tmdb.org/t/p/w500/yaj9mpHNpns5j4ODP4352PgDWJM.jpg,7.58,2014-03-21,en,[99]
307931,The Wolfpack,,https://image.tmdb.org/t/p/w500/gr0hihtD5wxvsH8N4HB66XKfnAo.jpg,6.776,2015-06-12,en,[99]
669,Nanook of the North,,https://image.tmdb.org/t/p/w500/9WAboi1QbKu41WkyGxQVNpXwwxx.jpg,7.071,1922-06-11,en,"[99, 18]"
360030,Lo and Behold: Reveries of the Connected World,,https://image.tmdb.org/t/p/w500/yv9ecMFec43ReHGy1fDntPF4FS2.jpg,6.6,2016-03-04,en,[99]
355020,Winter on Fire: Ukraine's Fight for Freedom,,https://image.tmdb.org/t/p/w500/xGKMWhYsK3OxQ6ceqMnvXBfFd7G.jpg,7.901,2015-09-03,en,[99]
1779,Roger & Me,,https://image.tmdb.org/t/p/w500/ePVEnKOMtrIfHZ6wQBfWihTvwqD.jpg,7.1,1989-09-01,en,"[99, 36, 35]"
330127,Back in Time,,https://image.tmdb.org/t/p/w500/yx564Sa6KUgzKmgcv4wUCefzEzI.jpg,6.531,2015-10-20,en,[99]
520777,Behind the Curve,,https://image.tmdb.org/t/p/w500/mOJrtSMmUpfFytvxlUEA8hej2At.jpg,6.292,2018-04-30,en,[99]
110354,Side by Side,,https://image.tmdb.org/t/p/w500/qeeQ7rfTAXNYh4EqqdolFLkNwKM.jpg,7.2,2012-08-19,en,[99]
576017,For Sama,,https://image.tmdb.org/t/p/w500/mDna51F8QfrJFZOgPGQUz3VKqsB.jpg,8.224,2019-07-26,en,"[99, 10752]"
493099,RBG,,https://image.tmdb.org/t/p/w500/vIenhDe9DuvxODJOIpMjBheYlcS.jpg,7.5,2018-05-04,en,[99]
359364,Human,,https://image.tmdb.org/t/p/w500/wLTAsQeJh8jfBAjMDyJc7MNIziI.jpg,8.5,2015-09-12,fr,[99]
267480,The Look of Silence,,https://image.tmdb.org/t/p/w500/7TakQLT8gyzIMG8hX8RLTd5qROQ.jpg,7.812,2014-11-13,en,"[36, 99]"
39266,Triumph des Willens,,https://image.tmdb.org/t/p/w500/nzUH1O4ZaI0myiYhnSIlFNvVl5G.jpg,6.875,1935-03-28,de,[99]
467062,Spielberg,,https://image.tmdb.org/t/p/w500/2AAvIR2PHoxNITgLDOkXXlWLlua.jpg,7.572,2017-10-05,en,[99]
321769,Deep Web,,https://image.tmdb.org/t/p/w500/sk6KzLhpWizGBrEt04qyzUqmSkn.jpg,6.8,2015-03-15,en,[99]
13963,The Last Waltz,,https://image.tmdb.org/t/p/w500/2K7CFH0AIHnGrA4yQjPCoIB5CmQ.jpg,7.645,1978-04-26,en,"[99, 10402]"
359871,My Scientology Movie,,https://image.tmdb.org/t/p/w500/mTAZFb79cum6bfU41C96DwMCp6Y.jpg,6.574,2016-05-05,en,[99]
566213,Medena zemja,,https://image.tmdb.org/t/p/w500/qwt90PYSLV87ZrVLpq0BySlKsb9.jpg,7.889,2019-07-26,tr,[99]
618253,Chiara Ferragni: Unposted,,https://image.tmdb.org/t/p/w500/dCHHFyTHk22a8a4mt93ZzWQKgpE.jpg,5.753,2019-09-17,it,[99]
12698,The Fog of War,,https://image.tmdb.org/t/p/w500/m1dEnkrdJGBSLeAyJepuGrU9sNI.jpg,7.705,2003-10-26,en,"[99, 10770, 36, 10752]"
12172,Encounters at the End of the World,,https://image.tmdb.org/t/p/w500/tAkl9GAUQoJaQQu2dtSQdQJ5yS9.jpg,7.473,2007-09-01,en,[99]
13020,Enron: The Smartest Guys in the Room,,https://image.tmdb.org/t/p/w500/zezeOElCxlPui9SFGj5ToZ4W1Nh.jpg,7.157,2005-04-22,en,[99]
576712,Everybody’s Everything,,https://image.tmdb.org/t/p/w500/wbMkjkNX8VylPVLmQ2Dp6i5iayY.jpg,8.485,2019-11-12,en,[99]
9459,Woodstock,,https://image.tmdb.org/t/p/w500/cnfhelfQucSb4Y54yFgtnSNhsAT.jpg,7.529,1970-03-26,en,"[99, 36, 10402]"
42733,Comizi d'amore,,https://image.tmdb.org/t/p/w500/mIvizt1mlNipyfUI6dxvjU3NWpT.jpg,8.258,1965-07-05,it,[99]
988046,Girl in the Picture,,https://image.tmdb.org/t/p/w500/w6dnirDUhvWuHy91QECqGSYmOpa.jpg,7.115,2022-07-06,en,"[80, 99]"
109520,After Porn Ends,,https://image.tmdb.org/t/p/w500/aPerSjt4viv7Ik8OEHL83AbrH6R.jpg,5.608,2012-05-21,en,[99]
101267,Katy Perry: Part of Me,,https://image.tmdb.org/t/p/w500/yPW5Lmptt7z8rCYtVYjkpyjI3SY.jpg,7.152,2012-06-28,en,"[99, 10402]"
312827,The Nightmare,,https://image.tmdb.org/t/p/w500/ldof0L20WKBt4H6GKQ6aSHSmsk5.jpg,5.479,2015-06-05,en,"[27, 99]"
566228,The Inventor: Out for Blood in Silicon Valley,,https://image.tmdb.org/t/p/w500/u21ImPnHHX2SFgkdHIjwlpEwRux.jpg,7.049,2019-01-24,en,[99]
11420,The Corporation,,https://image.tmdb.org/t/p/w500/aN7LHIKHkq6x16a4pXlaiB7PHiP.jpg,7.608,2003-09-10,en,[99]
371492,Demain,,https://image.tmdb.org/t/p/w500/tbULVqeSieoRrqkNkie7ZZfZLZ8.jpg,7.76,2015-11-15,fr,[99]
77365,Into the Abyss,,https://image.tmdb.org/t/p/w500/omYLK5w7N5YeWi4gFcNTylgvL8j.jpg,6.879,2011-11-11,en,"[99, 80]"
684700,Athlete A,,https://image.tmdb.org/t/p/w500/jUVbqKcDgcLSS5s4UV82XUkMKlU.jpg,7.54,2020-06-23,en,[99]
1232493,لا أرض أخرى,,https://image.tmdb.org/t/p/w500/yy01VhZJ0EXnAzaUZ6cIaG7QCQU.jpg,7.911,2024-11-01,ar,[99]
926676,Navalny,,https://image.tmdb.org/t/p/w500/49TwWrtOnJjVrMAUvkgrX6WWf11.jpg,7.2,2022-04-08,en,[99]
67675,Glee: The Concert Movie,,https://image.tmdb.org/t/p/w500/y5NCu183zREb4XmHSB6QP3K7TH2.jpg,7.3,2011-08-11,en,"[10402, 99, 10751]"
26564,Crumb,,https://image.tmdb.org/t/p/w500/9ocTHdBCJdwJ65Tubg3lYlfMxEY.jpg,7.495,1995-04-28,en,[99]
90125,Marley,,https://image.tmdb.org/t/p/w500/1UQM8zsQ4HhUr4dMgDDDMBrsq5d.jpg,7.5,2012-04-20,en,"[10402, 99]"
1058616,20 Days in Mariupol,,https://image.tmdb.org/t/p/w500/zIRp1IeuPh4GgqFCH3y0DQuY9xP.jpg,8.033,2023-07-14,en,"[99, 10752]"
57276,Pina,,https://image.tmdb.org/t/p/w500/cHNbFGbVpF39yoYa82r3MLYqFl7.jpg,7.4,2011-02-24,de,[99]
1226841,The Greatest Night in Pop,,https://image.tmdb.org/t/p/w500/jDz4wFujk94tQP9Sx6EMKDULvkn.jpg,7.864,2024-01-19,en,"[99, 10402]"
18094,Anvil! The Story of Anvil,,https://image.tmdb.org/t/p/w500/rDrMuFaWBKwjwEnw4C06Sm97huY.jpg,7.6,2008-01-14,en,"[99, 10402]"
14242,American Movie,,https://image.tmdb.org/t/p/w500/y8dJgWr1HeW0RRxwANDWvgIXdsF.jpg,7.616,1999-11-05,en,"[99, 35]"
1003180,Inside the Mind of a Cat,,https://image.tmdb.org/t/p/w500/lqngTIvF2UdcK9uTZ8nLX3AfbHp.jpg,7.2,2022-08-18,en,[99]
376424,Beware the Slenderman,,https://image.tmdb.org/t/p/w500/f5W2nhbnzOR2aNa7vSpwWCzzAw2.jpg,6.496,2016-03-11,en,"[99, 80]"
339927,Kevin Hart: What Now?,,https://image.tmdb.org/t/p/w500/lFg4tx0jAYkgrcm1bPBlM0FbQvH.jpg,6.4,2016-10-14,en,"[35, 99, 10770]"
1563,Sans soleil,,https://image.tmdb.org/t/p/w500/7gZC2ardRuFBB6qyQDw7HaLa921.jpg,7.441,1983-03-02,fr,[99]
957457,Moonage Daydream,,https://image.tmdb.org/t/p/w500/tJCZI1tO0sYIV0mGo0Awcr996vm.jpg,7.504,2022-09-15,en,"[99, 10402]"
318279,Meru,,https://image.tmdb.org/t/p/w500/hcGQ5KHcs7vwK1dXsPoKYQQTt3q.jpg,7.409,2015-01-25,en,"[12, 99]"
159014,20 Feet from Stardom,,https://image.tmdb.org/t/p/w500/6iRxKxfE6SB586cQV3BH8NSMzoZ.jpg,7.176,2013-06-14,en,"[99, 10402]"
377462,O.J.: Made in America,,https://image.tmdb.org/t/p/w500/2FW1ViDhIShRpjQx8isstiB6jel.jpg,8.403,2016-05-20,en,"[99, 80, 36]"
680058,The Rescue,,https://image.tmdb.org/t/p/w500/kC7fVtCkJACwPBaRr2hlj2whfKX.jpg,7.965,2021-10-08,en,"[99, 18]"
13180,Zeitgeist: Addendum,,https://image.tmdb.org/t/p/w500/5zlBxoyWRyzPOHO7QmmAC1WG9bK.jpg,7.231,2008-10-02,en,"[99, 36, 10752]"
627070,Tell Me Who I Am,,https://image.tmdb.org/t/p/w500/oMfiD7wjdwRxPSdZ7gz7iNO3Z0B.jpg,7.352,2019-10-18,en,"[99, 18, 9648]"
493100,Robin Williams: Come Inside My Mind,,https://image.tmdb.org/t/p/w500/ak9DZnzInl9oIUlXxsFsUd37ueh.jpg,7.9,2018-01-19,en,[99]
250657,Fed Up,,https://image.tmdb.org/t/p/w500/tiS6NjxcMzui3AMgOanQFrQnYUA.jpg,7.34,2014-05-09,en,[99]
324308,Steve Jobs: The Man in the Machine,,https://image.tmdb.org/t/p/w500/y8zA8Vdh5AQRULuDDp2xx08DNNx.jpg,6.6,2015-08-07,en,[99]
438446,Mommy Dead and Dearest,,https://image.tmdb.org/t/p/w500/l77SGOaXhLfkBPdl3UqsVMg0w1l.jpg,7.357,2017-03-11,en,"[80, 99]"
9305,Microcosmos : Le peuple de l'herbe,,https://image.tmdb.org/t/p/w500/7Ksdt70xD3TnGmRdm7f9A3vFzDb.jpg,7.598,1996-09-06,fr,[99]
456508,Chris Brown: Welcome to My Life,,https://image.tmdb.org/t/p/w500/pZlujGBOc1eqARYYYZGqNdxEYd.jpg,6.462,2017-06-08,en,[99]
380808,Zero Days,,https://image.tmdb.org/t/p/w500/xwQVkRJGCH59jGNPR78Aw8wzyZg.jpg,7.358,2016-07-08,en,[99]
653756,El agente topo,,https://image.tmdb.org/t/p/w500/eMqU1NkCKTceTwN6t7bQy75D7zb.jpg,7.789,2020-12-11,es,[99]
13362,Taxi to the Dark Side,,https://image.tmdb.org/t/p/w500/ttCOk1fQGvFJvPIJS7D8J2jOjpo.jpg,6.918,2008-01-18,en,[99]
957258,What Is a Woman?,,https://image.tmdb.org/t/p/w500/iiP8Sq7yWoYsKx9EVfyRPno8Un9.jpg,6.8,2022-06-01,en,[99]
10548,When We Were Kings,,https://image.tmdb.org/t/p/w500/yBkZK1JZOOJ3q5Jj1H9UP9T8YuV.jpg,7.551,1996-10-25,en,"[99, 10770, 36, 10402]"
524288,Period. End of Sentence.,,https://image.tmdb.org/t/p/w500/dsCeBj8oabzsHQOGGLPrmrqIvDs.jpg,7.8,2018-04-05,hi,[99]
